"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"362774","09","DCI - AT DRAKE CENTER","151 WEST GALBRAITH ROAD","","CINCINNATI","OH","45216","HAMILTON","(513) 418-2675","Non-Profit","No","DIALYSIS CLINIC, INC.","0","5","1","0","0","2011-07-29 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","1","","","","199","","1","","199","","199","","257","","254","1","1","12","0","0","0","0","","199","","199","2","14","199","1","12","","1","12","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","1","2","",""
"362775","09","DAVITA - FLOWER DIALYSIS","5308 HARROUN RD., SUITE 60","","SYLVANIA","OH","43560","LUCAS","(419) 824-6074","Profit","Yes","DAVITA","0","12","1","1","0","2011-11-17 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","41","001","0","001","17","","","","199","","28","100","001","74","001","","199","","254","18","27","162","7","59","0","0","50","001","25","001","35","189","001","59","468","3","61","518","001","8","28","28","23","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","3.19","2.96","1.16","0.77","Worse than Expected","001","As Expected","001","43","68","1.88","1.61"
"362776","09","DAVITA - CENTER RIDGE DIALYSIS","38630 CENTER RIDGE ROAD","","NORTH RIDGEVILLE","OH","44039","LORAIN","(440) 327-2070","Profit","Yes","DAVITA","0","14","1","0","0","2012-01-05 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","8","","","","199","","6","","199","78","001","","257","","254","7","21","74","0","0","0","0","47","001","12","001","31","93","001","17","86","3","22","99","001","16","52","26","3","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","10","16","",""
"362777","09","DAVITA - ADENA DIALYSIS","1180 N. BRIDGE STREET","","CHILLICOTHE","OH","45601","ROSS","(740) 773-3733","Profit","Yes","DAVITA","0","13","1","1","0","2012-02-13 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","7","","","","199","","6","","199","96","001","","201","","254","6","12","71","0","0","0","0","62","001","19","001","15","89","001","20","133","0","20","163","001","7","43","42","4","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","9","19","",""
"362778","09","KIDNEY CENTER OF BEXLEY","1151 COLLEGE AVE.","","BEXLEY","OH","43209","FRANKLIN","(614) 231-2200","Profit","Yes","AMERICAN RENAL ASSOCIATES","0","15","1","0","0","2012-04-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","41","001","0","001","17","","","","199","","29","96","001","86","001","","257","","254","24","51","295","0","0","0","0","17","001","42","001","63","361","001","67","410","1","76","481","001","10","31","29","19","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.77","","0.44","","As Expected","001","Not Available","199","32","39","1.06",""
"362779","09","CREIGHTON DIALYSIS LLC","1000 E MAIN CROSS ST STE 102","","FINDLAY","OH","45840","HANCOCK","(419) 423-5184","Non-Profit","No","INDEPENDENT","0","14","1","1","0","2011-08-23 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","47","1.03","2.96","0.4","001","As Expected","41","100","001","97","001","","199","","254","39","57","446","10","64","0","0","35","001","27","001","64","490","001","75","610","0","77","663","001","11","31","32","14","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.05","1.68","0.69","0.47","As Expected","001","As Expected","001","50","108","1.17","0.94"
"362780","09","DAVITA - NATIONAL TRAIL DIALYSIS","171 S TUTTLE ROAD","","SPRINGFIELD","OH","45505","CLARK","(937) 328-7399","Profit","Yes","DAVITA","0","17","1","0","0","2012-02-08 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","19","2.23","5.91","0.93","001","As Expected","32","100","001","81","001","","257","","254","21","36","245","0","0","0","0","72","001","3","001","39","263","001","51","405","0","54","433","001","5","28","41","15","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.84","2.14","0.83","0.07","As Expected","001","As Expected","001","33","44","1.49","0.59"
"362781","09","JACKSON REGIONAL DIALYSIS CENTER","3 ACY AVENUE, SUITE B","","JACKSON","OH","45640","JACKSON","(740) 286-8200","Profit","Yes","AMERICAN RENAL ASSOCIATES","0","12","1","1","0","2012-07-11 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","32","001","0","001","19","","","","199","","18","100","001","96","001","","201","","254","19","26","188","0","0","0","0","41","001","35","001","28","211","001","35","252","1","35","272","001","7","31","29","22","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","20","27","",""
"362782","09","DIALYSIS CENTERS OF GREATER TOLEDO","7635 W. SYLVANIA AVENUE","","SYLVANIA","OH","43560","LUCAS","(419) 517-2002","Profit","Yes","US RENAL CARE, INC.","0","15","1","0","0","2012-07-17 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","60","001","0","001","15","","","","199","","9","100","001","88","001","","257","","254","13","24","172","0","0","0","0","54","001","9","001","31","209","001","28","214","2","31","250","001","10","22","34","28","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","11","12","",""
"362783","09","DAVITA - PARKSIDE DIALYSIS","241 W. SCHROCK ROAD","","WESTERVILLE","OH","43081","FRANKLIN","(614) 882-1734","Profit","Yes","DAVITA","0","18","1","1","1","2012-09-06 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","16","","","","199","","5","100","001","94","001","","199","","254","16","36","178","1","2","0","0","50","001","5","001","40","208","001","51","323","0","52","366","001","10","33","39","13","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","8","15","",""
"362784","09","FMC - HURON DIALYSIS CENTER","13944 EUCLID AVENUE","","EAST CLEVELAND","OH","44112","CUYAHOGA","(216) 541-5880","Profit","Yes","FRESENIUS MEDICAL CARE","0","22","1","0","0","2012-11-05 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","15","001","0","001","34","","","","199","","0","93","001","71","001","","257","","254","29","49","266","0","0","0","0","62","001","7","001","50","294","001","41","200","9","41","202","001","5","23","26","31","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","201","Not Available","201","0","0","",""
"362785","09","MIAMISBURG DIALYSIS","290 ALEXANDERSVILLE DIALYSIS","","MIAMISBURG","OH","45342","MONTGOMERY","(937) 865-0633","Profit","Yes","DAVITA","0","1","1","1","0","2012-10-10 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","14","001","0","001","14","","","","199","","1","100","001","87","001","","257","","254","12","32","136","0","0","0","0","74","001","6","001","38","168","001","27","120","0","28","140","001","9","26","54","7","4","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","1","1","",""
"362786","09","KIDNEY CARE CENTERS OF COSHOCTON, OHIO","23649 AIRPORT ROAD","","COSHOCTON","OH","43812","COSHOCTON","(740) 291-8030","Profit","Yes","AMERICAN RENAL ASSOCIATES","0","14","1","1","0","2012-10-17 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","21","001","0","001","14","","","","199","","14","100","001","92","001","","199","","254","21","24","190","2","18","0","0","72","001","6","001","26","202","001","37","306","2","37","321","001","15","30","26","20","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","17","24","",""
"362787","09","PERITONEAL DIALYSIS CARE CLINIC","630 W. MAIN ST., SUITE 209","","WILMINGTON","OH","45177","CLINTON","(937) 383-2700","Profit","Yes","INDEPENDENT","0","1","1","1","0","2012-11-28 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","201","","201","0","","","","199","","1","","256","","256","","199","","254","0","0","0","3","22","0","0","","256","","256","0","0","199","6","30","","6","36","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","1","1","",""
"362788","09","FMC - LAKEWOOD OHIO DIALYSIS","13900 DETROIT AVENUE","","LAKEWOOD","OH","44107","CUYAHOGA","(216) 221-3034","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","2013-01-08 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","4","","","","258","","0","","199","74","001","","257","","254","6","11","47","0","0","0","0","68","001","2","001","16","56","001","11","57","0","11","60","001","18","32","23","23","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362789","09","MASSILLON COMMUNITY DIALYSIS","2112 LINCOLN WAY EAST","","MASSILLON","OH","44646","STARK","(330) 837-7730","Profit","Yes","DAVITA","0","13","1","0","0","2013-03-21 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","13","","","","258","","0","100","001","95","001","","257","","254","12","19","113","0","0","0","0","66","001","8","001","21","124","001","22","116","0","22","118","001","12","30","44","13","2","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362790","09","KIDNEY CARE OF CENTERS OF CAMBRIDGE","6901 GLENN HIGHWAY SUITE A","","CAMBRIDGE","OH","43725","GUERNSEY","(740) 439-1431","Profit","Yes","AMERICAN RENAL ASSOCIATES","0","13","1","1","1","2013-04-19 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","17","001","0","001","23","","","","258","","0","100","001","95","001","","199","","254","25","39","217","5","23","0","0","63","001","18","001","45","254","001","52","301","0","51","315","001","17","33","24","20","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362791","09","FREMONT REGIONAL DIALYSIS","100 PINNACLE DR","","FREMONT","OH","43420","SANDUSKY","(419) 332-0310","Profit","Yes","DAVITA","0","13","1","1","1","2013-05-30 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","9","","","","258","","0","","199","91","001","","199","","254","7","21","100","2","10","0","0","43","001","14","001","23","127","001","13","34","0","13","34","001","12","12","24","15","38","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362792","09","DAVITA - BUCKEYE DIALYSIS","3050 S DIXIE DR","","DAYTON","OH","45409","MONTGOMERY","(937) 643-2337","Profit","Yes","DAVITA","0","17","1","0","0","2013-01-30 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","15","001","0","001","46","","","","258","","0","98","001","84","001","","257","","254","59","74","315","0","0","0","0","74","001","12","001","75","333","001","69","216","0","69","216","001","7","23","33","25","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362793","09","DAVITA - KINGSVILLE DIALYSIS","5740 DIBBLE ROAD","","KINGSVILLE","OH","44048","ASHTABULA","(440) 224-1338","Profit","Yes","DAVITA","0","6","1","0","0","2013-07-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","18","001","9","001","11","","","","258","","0","100","001","95","001","","257","","254","11","16","62","0","0","0","0","58","001","6","001","19","78","001","13","40","0","14","47","001","6","23","45","17","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362794","09","LUCAS COUNTY HOME TRAINING","2702 NAVARRE AVE","","OREGON","OH","43616","LUCAS","(419) 691-1514","Profit","Yes","DAVITA","0","1","1","1","1","2013-07-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","1","","","","258","","0","","201","","201","","201","","254","0","0","0","0","0","0","0","","199","","199","1","8","199","2","8","","1","4","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362795","09","DAVITA - ATRIUM","4421 ROOSEVELT BLVD  STE D","","MIDDLETOWN","OH","45044","BUTLER","(513) 727-2700","Profit","Yes","DAVITA","0","17","1","0","0","2013-04-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","20","001","0","001","20","","","","258","","0","100","001","88","001","","257","","254","20","37","153","0","0","0","0","63","001","13","001","37","162","201","0","0","","0","0","201","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362796","09","DAVITA - UPPER VALLEY KIDNEY CENTER","3130 NORTH COUNTY RD. 25 A","OUTPATIENT DIALYSIS CENTER","TROY","OH","45373","MIAMI","(937) 440-4990","Non-Profit","No","DAVITA","0","22","1","0","0","1988-11-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","50","","","","199","","0","98","001","92","001","","257","","254","46","72","378","0","0","0","0","68","001","17","001","74","405","001","11","44","0","11","46","001","7","15","43","22","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","201","0","0","",""
"362797","09","FMC-MENTOR DIALYSIS","8840 TYLER BLVD","","MENTOR","OH","44060","LAKE","(440) 974-3459","Profit","Yes","FRESENIUS MEDICAL CARE","0","17","1","1","1","2013-11-12 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","258","","0","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362798","09","US RENAL CARE BARBERTON DIALYSIS","33 3RD STREET SE SUITE 100","","BARBERTON","OH","44203","SUMMIT","(330) 753-7280","Profit","Yes","US RENAL CARE, INC.","0","0","1","0","0","2013-07-24 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","201","","201","0","","","","258","","0","","201","","201","","257","","254","0","0","0","0","0","0","0","","201","","201","0","0","199","1","5","","1","5","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362799","09","DAVITA - AUBURN ROAD DIALYSIS","7611 AUBURN ROAD","","PAINESVILLE","OH","44077","LAKE","(440) 357-2927","Profit","Yes","DAVITA","0","1","1","0","0","2013-07-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","201","","201","0","","","","258","","0","","201","","201","","257","","254","0","0","0","0","0","0","0","","201","","201","0","0","201","0","0","","0","0","201","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362800","09","US RENAL CARE NORTON HOME THERAPIES","3300 GREENWICH ROAD SUITE 13","","BARBERTON","OH","44203","SUMMIT","(330) 706-9173","Profit","Yes","US RENAL CARE, INC.","0","5","1","0","0","2014-03-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","258","","0","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362801","09","STEUBENVILLE HOME TRAINING CENTER","1799 SINCLAIR AVENUE SUITE 2","","STEUBENVILLE","OH","43952","JEFFERSON","(740) 346-2740","Profit","Yes","DAVITA","0","0","1","1","1","2014-02-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","258","","0","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"362802","09","DAVITA - APPLE VALLEY","1485 COSHOCTON ROAD","","MOUNT VERNON","OH","43050","KNOX","(740) 392-3436","Profit","Yes","DAVITA","0","10","1","1","1","2014-03-04 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"362803","09","FIVE RIVERS DIALYSIS","4750 N MAIN STREET","","DAYTON","OH","45405","MONTGOMERY","(937) 278-5139","Profit","Yes","DAVITA","0","17","1","0","0","2014-03-04 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"362804","09","DAVITA - MID OHIO DIALYSIS","2148 W 4TH ST","","MANSFIELD","OH","44906","RICHLAND","(419) 747-4039","Profit","Yes","DAVITA","0","0","1","1","0","2013-12-09 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"362805","09","DAVITA - KENTON","1207 E COLUMBUS STREET","","KENTON","OH","43326","HARDIN","(419) 675-4075","Profit","Yes","DAVITA","0","10","1","1","1","2013-12-10 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"362806","09","DAVITA - HARRISON DIALYSIS","10475 HARRISON AVE","","HARRISON","OH","45030","HAMILTON","(513) 202-0373","Profit","Yes","DAYTON REGIONAL DIALYSIS CENTER","0","13","1","0","0","2014-01-22 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"362807","09","DAVITA - MEADOWHAWK DIALYSIS","491 COLEMAN XING","","MARYSVILLE","OH","43040","UNION","(397) 642-0676","Profit","Yes","DAVITA","0","0","1","0","0","2013-12-11 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","258","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"363300","09","CINCINNATI CHILDRENS HOSPITAL MED CTR","3333 BURNET AVENUE, UNIT - MLC 5008","","CINCINNATI","OH","45229","HAMILTON","(513) 636-4443","Non-Profit","No","INDEPENDENT","0","7","1","1","0","1971-01-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","8","","","","199","","8","","199","","199","","199","","199","6","6","42","2","10","5","23","","199","","199","6","43","199","9","73","","9","78","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.25","2.19","0.48","0.37","As Expected","001","As Expected","001","22","158","1","1.01"
