"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"332670","02","LONG ISLAND RENAL CARE, INC.","3460 GREAT NECK ROAD","","NORTH AMITYVILLE","NY","11701","SUFFOLK","(631) 532-6969","Profit","Yes","DAVITA","0","24","1","0","0","2009-10-28 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","15","001","0","001","46","0.73","2.02","0.29","001","As Expected","65","100","001","94","001","","257","","254","52","71","554","0","0","0","0","59","001","10","001","77","591","001","70","355","1","74","371","001","13","25","37","19","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.73","1.54","0.63","0.79","As Expected","001","As Expected","001","79","259","1.02","1.12"
"332671","02","NEOMY DIALYSIS CENTER","1122 CONEY ISLAND AVENUE","","BROOKLYN","NY","11230","KINGS","(718) 434-1444","Profit","Yes","INDEPENDENT","0","27","1","0","0","2010-03-12 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","21","001","0","001","117","0.93","1.79","0.52","001","As Expected","120","99","001","91","001","","257","","254","110","167","1208","0","0","0","0","73","001","5","001","176","1318","001","160","1170","6","163","1235","001","10","23","24","30","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.77","1.19","0.81","0.58","As Expected","001","As Expected","001","151","403","1.18","0.85"
"332672","02","FMS-MONROE COMMUNITY DIALYSIS","435 EAST HENRIETTA ROAD","","ROCHESTER","NY","14620","MONROE","(585) 292-0073","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","1","0","2010-02-26 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","13","001","0","001","32","1.09","2.63","0.49","001","As Expected","56","97","001","80","001","","201","","254","31","54","320","0","0","0","0","52","001","31","001","56","340","001","49","365","1","51","375","001","11","37","31","18","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.02","1.6","0.71","0.78","As Expected","001","As Expected","001","66","181","1.18","1.14"
"332673","02","QUEENS-LONG ISLAND RENAL INSTITUTE","271-11 76TH AVENUE","","NEW HYDE PARK","NY","11040","QUEENS","(718) 289-2600","Non-Profit","No","INDEPENDENT","0","15","1","0","0","2010-06-02 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","23","001","0","001","64","0.74","1.83","0.32","001","As Expected","80","98","001","0","001","","257","","254","62","109","713","0","0","0","0","64","001","22","001","123","791","001","79","554","1","84","468","001","12","32","35","15","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.81","1.71","0.81","0.95","As Expected","001","As Expected","001","108","240","1.19","1.29"
"332674","02","LIBERTY HUDSON VALLEY DIALYSIS","4 CORWIN COURT","","NEWBURGH","NY","12550","ORANGE","(845) 562-7711","Profit","Yes","INDEPENDENT","1","17","1","1","0","2010-10-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","14","001","0","001","116","1.85","2.94","1.22","001","Worse than Expected","121","94","001","87","001","92","001","","254","109","146","1227","27","238","0","0","56","001","18","001","153","1301","001","133","677","4","143","711","001","7","28","29","26","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.7","1.62","0.84","0.99","As Expected","001","As Expected","001","161","508","1.17","1.28"
"332675","02","UHS DIALYSIS - PARK AVENUE","27 PARK AVENUE","","BINGHAMTON","NY","13903","BROOME","(607) 762-2225","Profit","Yes","INDEPENDENT","0","24","1","0","0","2011-02-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","26","001","0","001","53","0.92","2.13","0.43","001","As Expected","77","100","001","92","001","","257","","254","61","109","726","0","0","0","0","52","001","16","001","119","793","001","75","522","1","78","560","001","9","30","33","19","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.52","1.46","0.48","0.77","As Expected","001","As Expected","001","102","250","0.83","1.07"
"332676","02","UHS DIALYSIS - PENNSYLVANIA AVENUE","65 PENNSYLVANIA AVENUE","","BINGHAMTON","NY","13903","BROOME","(607) 762-2015","Profit","Yes","INDEPENDENT","0","15","1","1","1","2011-02-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","28","001","0","001","76","1.02","1.91","0.58","001","As Expected","119","99","001","90","001","87","001","","254","67","95","793","56","452","0","0","59","001","11","001","106","847","001","126","878","5","127","920","001","8","27","24","26","15","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.23","1.37","0.44","0.69","As Expected","001","As Expected","001","139","325","0.72","0.99"
"332677","02","BRONX CENTER FOR RENAL DIALYSIS","1010 UNDERHILL AVENUE","","BRONX","NY","10472","BRONX","(718) 863-8300","Profit","Yes","INDEPENDENT","0","16","1","0","0","2011-01-19 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","18","001","0","001","79","0.66","1.74","0.27","001","As Expected","80","99","001","89","001","","257","","254","68","132","776","0","0","0","0","61","001","19","001","155","890","001","83","346","1","88","515","001","13","24","26","25","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.82","1.85","0.79","0.79","As Expected","001","As Expected","001","103","190","1.18","1.24"
"332678","02","MIDWOOD CHAYIM ARUCHIM - 4102 13TH AVENUE","4102 13TH AVENUE","","BROOKLYN","NY","11219","KINGS","(718) 517-2222","Profit","Yes","INDEPENDENT","0","32","1","1","0","2011-03-02 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","90","001","0","001","49","2.3","4.48","1.27","001","Worse than Expected","54","88","001","85","001","","201","","199","57","99","590","0","0","2","3","58","001","22","001","114","686","001","68","302","1","80","342","001","12","32","25","15","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.1","1.46","0.78","0.5","As Expected","001","As Expected","001","64","145","1.26","0.89"
"332679","02","SOUTHTOWNS DIALYSIS CENTER","4910 CAMP ROAD, SUITE 100","","HAMBURG","NY","14075","ERIE","(716) 649-4072","Profit","Yes","DAVITA","0","25","1","1","1","2011-02-24 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","12","001","3","001","59","1.72","3.19","0.99","001","As Expected","81","98","001","93","001","","199","","254","54","83","591","4","35","0","0","69","001","12","001","88","675","001","108","803","2","112","853","001","13","27","31","18","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.85","1.62","0.78","0.7","As Expected","001","As Expected","001","98","255","1.18","1.09"
"332680","02","THE ROGOSIN INSTITUTE AUBURNDALE DIALYSIS","39-20 UTOPIA PARKWAY","","FLUSHING","NY","11358","QUEENS","(347) 783-7700","Non-Profit","No","INDEPENDENT","1","29","1","0","0","2011-07-20 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","3","001","1","001","88","0.37","1.17","0.13","001","As Expected","97","100","001","98","001","","257","","254","83","101","945","0","0","0","0","76","001","13","001","108","1001","001","121","699","3","125","1000","001","8","25","29","25","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.19","0.9","0.34","0.22","As Expected","001","Better than Expected","001","113","224","0.61","0.48"
"332681","02","NIAGARA RENAL - WHEATFIELD","3909 FOREST PARKWAY","","NORTH TONAWANDA","NY","14120","NIAGARA","(716) 696-6193","Profit","Yes","FRESENIUS MEDICAL CARE","0","15","1","0","0","2011-08-17 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","5","001","0","001","20","0.99","4.37","0.26","001","As Expected","24","100","001","83","001","","257","","254","18","33","206","0","0","0","0","60","001","12","001","35","220","001","26","192","5","28","206","001","8","36","31","17","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.54","3","0.79","0.89","As Expected","001","As Expected","001","33","60","1.38","1.72"
"332682","02","NIAGARA FALLS KIDNEY CARE CENTER","621 10TH STREET","","NIAGARA FALLS","NY","14301","NIAGARA","(716) 278-4639","Profit","Yes","DAVITA","0","17","1","0","0","2011-06-09 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","10","001","0","001","58","1.88","3.22","1.16","001","Worse than Expected","81","100","001","95","001","","257","","254","61","87","701","0","0","0","0","60","001","22","001","95","760","001","92","734","1","95","765","001","17","36","30","10","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.66","1.7","0.69","0.8","As Expected","001","As Expected","001","90","223","1.05","1.19"
"332683","02","RIVER RENAL SERVICES, LLC","462 FIRST AVENUE - HOSP BLDG 5 NORTH","","NEW YORK","NY","10016","NEW YORK","(212) 839-0700","Profit","Yes","INDEPENDENT","0","18","1","1","0","2011-08-15 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","41","001","0","001","17","0.58","2.94","0.13","001","As Expected","30","93","001","92","001","","199","","254","15","24","133","5","34","0","0","85","001","7","001","24","136","255","47","47","","47","47","001","17","26","21","32","4","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.18","2.26","0.68","0.63","As Expected","001","As Expected","001","34","130","1.18","1.26"
"332684","02","DIALYSIS CLINIC, INC.","176 WASHINGTON AVENUE EXTENSION","","ALBANY","NY","12203","ALBANY","(518) 456-2429","Non-Profit","No","DIALYSIS CLINIC, INC.","0","18","1","1","0","2011-11-30 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","13","001","0","001","16","","","","199","","20","93","001","86","001","","199","","254","15","37","172","2","13","0","0","60","001","16","001","45","226","001","38","214","1","49","270","001","10","27","24","30","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.83","","0.47","","As Expected","001","Not Available","199","27","36","1.11",""
"332685","02","US RENAL CARE TONAWANDA DIALYSIS","3161 EGGERT ROAD","","TONAWANDA","NY","14150","ERIE","(716) 832-0159","Profit","Yes","INDEPENDENT","0","13","1","0","0","2011-11-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","199","","199","10","","","","199","","17","100","001","97","001","","257","","254","11","18","132","0","0","0","0","55","001","16","001","23","153","001","21","155","1","27","169","001","6","28","45","14","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.56","1.45","0.29","0.01","As Expected","001","As Expected","001","20","33","0.82","0.26"
"332686","02","US RENAL CARE CHEEKTOWAGA DIALYSIS","2875 UNION ROAD, SUITE 13 C/D","","CHEEKTOWAGA","NY","14227","ERIE","(716) 684-0276","Profit","Yes","INDEPENDENT","0","13","1","1","0","2011-12-16 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","6","001","0","001","17","1.28","5.68","0.34","001","As Expected","31","89","001","81","001","","199","","254","19","32","205","9","34","0","0","50","001","24","001","36","248","001","44","248","1","49","269","001","12","38","35","13","2","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.37","2.03","0.55","0.28","As Expected","001","As Expected","001","41","61","1.1","0.87"
"332687","02","US RENAL CARE WILLIAMSVILLE DIALYSIS","7964 TRANSIT ROAD, SUITE 8-A","","WILLIAMSVILLE","NY","14221","ERIE","(716) 634-1841","Profit","Yes","INDEPENDENT","0","13","1","0","0","2012-01-20 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","199","","199","10","","","","199","","14","","199","80","001","","257","","254","10","13","108","0","0","0","0","61","001","19","001","14","116","001","19","132","5","21","138","001","12","38","32","7","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","3.62","","0.44","","As Expected","001","Not Available","199","15","25","1.2",""
"332688","02","FISHKILL DIALYSIS CENTER","60 MERRITT BLVD SUITE 103","","FISHKILL","NY","12524","DUTCHESS","(845) 440-1280","Profit","Yes","FRESENIUS MEDICAL CARE","0","20","1","1","0","2011-12-09 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","27","001","0","001","48","1.12","2.98","0.47","001","As Expected","50","98","001","86","001","","199","","254","47","75","534","7","31","0","0","48","001","13","001","90","615","001","41","97","0","47","106","001","8","27","27","25","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2","1.86","0.66","0.45","As Expected","001","As Expected","001","70","84","1.13","0.98"
"332690","02","BRIDGEWATER CENTER FOR DIALYSIS","159 FRONT STREET","","BINGHAMTON","NY","13905","BROOME","(607) 722-7225","Profit","Yes","INDEPENDENT","0","8","1","0","0","2012-03-16 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","58","001","0","001","12","","","","199","","10","100","001","84","001","","257","","254","11","25","118","0","0","0","0","32","001","26","001","27","139","001","18","91","3","18","97","001","20","48","21","9","2","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","16","17","",""
"332691","02","RENAL CARE OF ROCKLAND, INC.","30 ROUTE 59","","MONTEBELLO","NY","10901","ROCKLAND","(845) 357-0452","Profit","Yes","INDEPENDENT","0","21","1","0","0","2012-07-16 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","6","001","0","001","16","","","","199","","13","93","001","49","001","","257","","254","14","58","155","0","0","0","0","50","001","18","001","68","198","001","22","109","1","27","131","001","11","18","34","33","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","18","23","",""
"332692","02","BROOKLYN DIALYSIS CENTER LLC","915 DEAN STREET","","BROOKLYN","NY","11238","KINGS","(347) 915-2140","Profit","Yes","INDEPENDENT","1","25","1","0","0","2012-04-25 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","19","001","7","001","68","0.34","2.77","0.05","001","As Expected","63","100","001","94","001","","257","","254","72","89","739","0","0","0","0","65","001","15","001","91","768","001","101","767","7","101","775","001","11","20","25","28","15","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.76","1.28","0.35","0.01","As Expected","001","As Expected","001","76","99","0.76","0.23"
"332693","02","MOHAWK VALLEY DIALYSIS CENTER, INC.","115 TOWNE SQUARE DRIVE","","AMSTERDAM","NY","12010","MONTGOMERY","(518) 627-0280","Profit","Yes","INDEPENDENT","0","13","1","1","0","2012-09-19 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","199","","199","9","","","","199","","11","","199","95","001","","199","","254","9","21","80","8","38","0","0","46","001","31","001","22","101","001","37","112","10","40","140","001","21","36","21","16","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","199","Not Available","199","15","24","",""
"332694","02","ROCKAWAY HD LLC","529 BEACH 20TH STREET","","FAR ROCKAWAY","NY","11691","QUEENS","(718) 327-4503","Profit","Yes","INDEPENDENT","0","8","1","0","0","2013-03-07 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","201","","201","0","","","","258","","0","","201","","199","","257","","254","0","3","3","0","0","0","0","","199","","199","3","3","201","0","0","","0","0","001","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"332695","02","WORKMEN'S CIRCLE DIALYSIS CENTER","3155 GRACE AVENUE","","BRONX","NY","10469","BRONX","(718) 379-8100","Non-Profit","No","INDEPENDENT","0","12","1","0","0","2013-07-10 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","001","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"332696","02","FRIEDWALD CENTER FOR DIALYSIS","475 NEW HEMPSTEAD ROAD","","NEW CITY","NY","10956","ROCKLAND","(845) 678-2000","Profit","Yes","INDEPENDENT","0","9","1","0","0","2013-08-16 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","001","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"332697","02","FMS-SOUTHERN MANHATTAN DIALYSIS CENTER - WAYNE COUNTY","305 WEST SHORE BOULEVARD","","NEWARK","NY","14513","WAYNE","(315) 331-2472","Profit","Yes","FRESENIUS MEDICAL CARE","0","14","1","0","0","2013-08-08 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","001","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"333503","02","LIJ SATELLITE DIALYSIS FACILITY","220-22 HILLSIDE AVENUE","","QUEENS VILLAGE","NY","11427","QUEENS","(718) 975-1300","Non-Profit","No","INDEPENDENT","1","25","1","0","1","1977-09-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","12","001","2","001","120","1.33","2.14","0.87","001","As Expected","151","100","001","98","001","","257","","254","130","141","1421","0","0","0","0","72","001","13","001","146","1478","001","161","1339","3","163","1370","001","7","24","30","27","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.58","0.97","0.77","0.62","As Expected","001","Better than Expected","001","171","868","1.08","0.78"
"333504","02","GOOD SAMARITAN HOSP.","929 SUNRISE HIGHWAY","CHRONIC DIALYSIS CTR.","BAY SHORE","NY","11706","SUFFOLK","(631) 224-8500","Non-Profit","No","INDEPENDENT","0","26","1","0","0","1981-07-28 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","0","001","132","0.99","1.77","0.59","001","As Expected","168","95","001","90","001","","199","","254","132","181","1340","6","34","0","0","63","001","15","001","194","1449","001","181","1465","6","193","1523","001","12","27","28","23","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.26","1.08","0.58","0.76","As Expected","001","As Expected","001","212","1001","0.84","0.91"
"333506","02","AVANTUS UPPER EASTSIDE DIALYSIS","315 EAST 62ND STREET","","NEW YORK","NY","10065","NEW YORK","(212) 207-3267","Profit","Yes","RENAL RESEARCH INSTITUTE","1","14","1","1","1","1991-02-06 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","7","001","0","001","111","0.39","1.01","0.17","001","As Expected","127","99","001","96","001","","201","","254","113","134","1206","0","0","0","0","63","001","6","001","139","1280","001","156","1266","5","163","1309","001","5","23","29","29","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.01","1.04","1.03","0.68","Worse than Expected","001","As Expected","001","160","908","1.41","0.85"
"333511","02","MT. SINAI KIDNEY CENTER","309 EAST 94TH STREET","DIALYSIS CENTER","NEW YORK","NY","10128","NEW YORK","(212) 987-7208","Non-Profit","No","INDEPENDENT","1","24","1","0","0","1994-12-27 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","78","001","0","001","90","1.42","2.38","0.89","001","As Expected","121","97","001","86","001","","257","","254","109","126","1178","0","0","0","0","56","001","19","001","133","1267","001","162","801","12","170","840","001","7","22","25","28","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.11","1.65","1.04","1.12","Worse than Expected","001","Worse than Expected","001","142","885","1.45","1.36"
"333515","02","BROOKLYN HOSPITAL CENTER II","19 ROCKWELL PL","DIALYSIS UNIT","BROOKLYN","NY","11217","KINGS","(718) 260-2722","Non-Profit","No","INDEPENDENT","1","25","1","0","0","1996-08-09 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","201","","201","0","0.56","1.12","0.3","001","As Expected","155","100","001","0","001","","257","","254","128","153","1357","0","0","0","0","87","001","0","001","163","1414","001","176","1158","5","185","1193","001","16","29","25","21","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.21","1.05","0.53","0.69","As Expected","001","As Expected","001","175","903","0.78","0.86"
